Company Name,Ticker,Last Close,Exchange
Materialise NV,MTLS,12.97,NSDQ
Midatech Pharma PLC,MTP,1.061,NSDQ
Matrix Service Company,MTRX,17.3,NSDQ
MTS Systems Corporation,MTSC,55.45,NSDQ
"MACOM Technology Solutions Holdings, Inc.",MTSI,31.76,NSDQ
MER Telemanagement Solutions Ltd.,MTSL,1.8,NSDQ
"Micron Technology, Inc.",MU,43.01,NSDQ
Mvb Financial Corp.,MVBF,18.7601,NSDQ
"Microvision, Inc.",MVIS,1.52,NSDQ
"Maxim Integrated Products, Inc.",MXIM,52.19,NSDQ
"Maxwell Technologies, Inc.",MXWL,5.56,NSDQ
"Myriad Genetics, Inc.",MYGN,32.48,NSDQ
Mylan N.V.,MYL,39.49,NSDQ
MYnd Analytics Inc.,MYND,3.46,NSDQ
"MyoKardia, Inc.",MYOK,39.4,NSDQ
MYOS RENS Technology Inc.,MYOS,1.39,NSDQ
"MYR Group, Inc.",MYRG,36.67,NSDQ
"My Size, Inc.",MYSZ,0.9425,NSDQ
Mazor Robotics Ltd.,MZOR,54.12,NSDQ
"Natural Alternatives International, Inc.",NAII,10.3,NSDQ
Naked Brand Group Inc.,NAKD,1.61,NSDQ
Nanometrics Incorporated,NANO,24.31,NSDQ
"Nanovibronix, Inc.",NAOV,4.49,NSDQ
"Nathan's Famous, Inc.",NATH,90.1,NSDQ
National Instruments Corporation,NATI,42.58,NSDQ
"Nature's Sunshine Products, Inc.",NATR,12,NSDQ
"National American University Holdings, Inc.",NAUH,1.4,NSDQ
"The Navigators Group, Inc.",NAVG,48.2,NSDQ
Navient Corporation,NAVI,12.76,NSDQ
New Age Beverage Corporation,NBEV,2.24,NSDQ
"Neurocrine Biosciences, Inc.",NBIX,70.59,NSDQ
Northeast Bancorp,NBN,24.2,NSDQ
Nabriva Therapeutics AG,NBRV,5.68,NSDQ
NBT Bancorp Inc.,NBTB,37.38,NSDQ
Nicolet Bankshares Inc.,NCBS,57.32,NSDQ
Norwegian Cruise Line Holdings Ltd.,NCLH,54.72,NSDQ
"National CineMedia, Inc.",NCMI,6.82,NSDQ
NuCana PLC Sponsored ADR,NCNA,11.27,NSDQ
National Commerce Corporation,NCOM,39.55,NSDQ
"NCS Multistage Holdings, Inc.",NCSM,15.35,NSDQ
The9 Limited,NCTY,0.6998,NSDQ
"Nasdaq, Inc.",NDAQ,79.22,NSDQ
Noodles & Company,NDLS,4.75,NSDQ
ENDRA Life Sciences Inc.,NDRA,3.59,NSDQ
"NeoGenomics, Inc.",NEO,9.19,NSDQ
Neogen Corporation,NEOG,79.16,NSDQ
Neonode Inc.,NEON,0.95,NSDQ
"Neos Therapeutics, Inc.",NEOS,9.95,NSDQ
"Neothetics, Inc.",NEOT,1.5,NSDQ
Neptune Technologies & Bioresources Inc,NEPT,1.95,NSDQ
"Minerva Neurosciences, Inc",NERV,6.05,NSDQ
NATIONAL ENERGY,NESR,9.94,NSDQ
"Net Element, Inc.",NETE,5.44,NSDQ
"Newater Technology, Inc.",NEWA,12.06,NSDQ
"NewStar Financial, Inc.",NEWS,11.82,NSDQ
Newtek Business Services Corp.,NEWT,19,NSDQ
NextDecade Corporation,NEXT,6.81,NSDQ
"Northfield Bancorp, Inc.",NFBK,16.96,NSDQ
NF Energy Saving Corporation,NFEC,1.06,NSDQ
National General Holdings Corp,NGHC,20.47,NSDQ
"NantHealth, Inc.",NH,3.05,NSDQ
National Holdings Corporation,NHLD,2.49,NSDQ
Natural Health Trends Corp.,NHTC,17.1,NSDQ
Nice Systems Ltd.,NICE,87.68,NSDQ
"Nicholas Financial, Inc.",NICK,8.05,NSDQ
"NII Holdings, Inc.",NIHD,0.25,NSDQ
Nightstar Therapeutics PLC Sponsored ADR,NITE,14.88,NSDQ
"NantKwest, Inc.",NK,4.88,NSDQ
"National Bankshares, Inc.",NKSH,45,NSDQ
Nektar Therapeutics,NKTR,55.21,NSDQ
NewLink Genetics Corporation,NLNK,8.51,NSDQ
"Netlist, Inc.",NLST,0.29,NSDQ
NMI Holdings Inc,NMIH,17.6,NSDQ
"NN, Inc.",NNBR,26.6,NSDQ
Nano Dimension Ltd.,NNDM,3.74,NSDQ
"NI Holdings, Inc.",NODK,16.73,NSDQ
Novan Inc.,NOVN,4.3,NSDQ
Novanta Inc.,NOVT,49.35,NSDQ
National Research Corporation,NRCIA,34.1,NSDQ
National Research Corporation,NRCIB,52.79,NSDQ
Northrim BanCorp Inc,NRIM,35.65,NSDQ
"National Security Group, Inc.",NSEC,14.16,NSDQ
"Insight Enterprises, Inc.",NSIT,36.8,NSDQ
"NAPCO Security Technologies, Inc.",NSSC,8.85,NSDQ
"NanoString Technologies, Inc.",NSTG,7.54,NSDQ
Nortech Systems Incorporated,NSYS,4.02,NSDQ
"NetApp, Inc.",NTAP,58.58,NSDQ
"NetScout Systems, Inc.",NTCT,29.45,NSDQ
Intec Pharma Ltd.,NTEC,5.15,NSDQ
"NETGEAR, Inc.",NTGR,52.45,NSDQ
Northern Technologies International Corporation,NTIC,20.29,NSDQ
"Intellia Therapeutics, Inc.",NTLA,19.14,NSDQ
Nutanix Inc.,NTNX,35.99,NSDQ
"Natera, Inc.",NTRA,9.5,NSDQ
NutriSystem Inc,NTRI,50.75,NSDQ
"Neurotrope, Inc.",NTRP,6.57,NSDQ
Northern Trust Corporation,NTRS,97.56,NSDQ
NetSol Technologies Inc.,NTWK,4.4001,NSDQ
"Nuance Communications, Inc.",NUAN,15.64,NSDQ
"NeuroMetrix, Inc.",NURO,1.68,NSDQ
"NuVasive, Inc.",NUVA,57.96,NSDQ
"Novavax, Inc.",NVAX,1.38,NSDQ
Neovasc Inc.,NVCN,0.6885,NSDQ
NovoCure Limited,NVCR,20.2,NSDQ
NVE Corporation,NVEC,79.06,NSDQ
"NV5 Global, Inc.",NVEE,53.25,NSDQ
"Nova Lifestyle, Inc",NVFY,2.01,NSDQ
InVivo Therapeutics Holdings Corp.,NVIV,0.9698,NSDQ
Novelion Therapeutics Inc.,NVLN,3.51,NSDQ
Nova Measuring Instruments Ltd.,NVMI,26.57,NSDQ
Nuvectra Corporation,NVTR,9,NSDQ
"Tokai Pharmaceuticals, Inc.",NVUS,4.31,NSDQ
"Northwest Bancshares, Inc.",NWBI,16.51,NSDQ
Norwood Financial Corp.,NWFL,32.61,NSDQ
Northwest Pipe Company,NWPX,18.3,NSDQ
News Corporation,NWS,16.9,NSDQ
News Corporation,NWSA,16.59,NSDQ
NEXEO SOLUTIONS,NXEO,8.09,NSDQ
"Nexstar Broadcasting Group, Inc.",NXST,71.85,NSDQ
NXT-ID Inc.,NXTD,1.26,NSDQ
"NxStage Medical, Inc.",NXTM,26.01,NSDQ
"New York Mortgage Trust, Inc.",NYMT,6.36,NSDQ
Nymox Pharmaceutical Corporation,NYMX,3.42,NSDQ
"Empire Resorts, Inc.",NYNY,26.1,NSDQ
Origo Acquisition Corporation,OACQ,10.65,NSDQ
Oasmia Pharmaceutical AB,OASM,0.97,NSDQ
Optibase Ltd.,OBAS,8.4501,NSDQ
"Ocean Bio-Chem, Inc.",OBCI,4.1,NSDQ
OBALON THERPTCS,OBLN,7.46,NSDQ
ObsEva SA,OBSV,9.85,NSDQ
Optical Cable Corporation,OCC,2.45,NSDQ
OceanFirst Financial Corp.,OCFC,26.65,NSDQ
"Oclaro, Inc.",OCLR,7.23,NSDQ
"Ocera Therapeutics, Inc.",OCRX,1.79,NSDQ
Oaktree Strategic Income Corp.,OCSI,8.3,NSDQ
Oaktree Specialty Lending Corp.,OCSL,4.78,NSDQ
"Ocular Therapeutix, Inc.",OCUL,4.22,NSDQ
"Office Depot, Inc.",ODP,3.38,NSDQ
"Orion Energy Systems, Inc.",OESX,0.89,NSDQ
Oconee Federal Financial Corp.,OFED,29.78,NSDQ
Orthofix International N.V.,OFIX,51.94,NSDQ
"Omega Flex, Inc.",OFLX,61.83,NSDQ
OFS Capital Corporation,OFS,12.3,NSDQ
OHA Investment Corporation,OHAI,1.15,NSDQ
"One Horizon Group, Inc.",OHGI,1.068,NSDQ
"Ohr Pharmaceuticals, Inc.",OHRP,1.54,NSDQ
O2Micro International Limited,OIIM,1.68,NSDQ
"Okta, Inc.",OKTA,26.49,NSDQ
"Old Line Bancshares, Inc.",OLBK,29.79,NSDQ
"Ollie's Bargain Outlet Holdings, Inc.",OLLI,49.9,NSDQ
Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,OMAB,41.47,NSDQ
"Omnicell, Inc.",OMCL,51.05,NSDQ
"OncoMed Pharmaceuticals, Inc.",OMED,4.64,NSDQ
Omeros Corporation,OMER,18.69,NSDQ
"Odyssey Marine Exploration, Inc.",OMEX,4.0352,NSDQ
DubLi Inc.,OMNT,4.14,NSDQ
ON Semiconductor Corporation,ON,19.48,NSDQ
Old National Bancorp,ONB,17.7,NSDQ
"Spark Therapeutics, Inc.",ONCE,47.72,NSDQ
OncoSec Medical Incorporated,ONCS,1.73,NSDQ
"Oncobiologics, Inc.",ONS,1.3,NSDQ
"Onconova Therapeutics, Inc.",ONTX,1.37,NSDQ
"Organovo Holdings, Inc.",ONVO,1.39,NSDQ
Opus Bank,OPB,27.05,NSDQ
"OpGen, Inc.",OPGN,0.23,NSDQ
"OptimumBank Holdings, Inc.",OPHC,5.1,NSDQ
Ophthotech Corporation,OPHT,2.89,NSDQ
"Opko Health, Inc.",OPK,5.15,NSDQ
"Opiant Pharmaceuticals, Inc.",OPNT,29.5,NSDQ
Old Point Financial Corporation,OPOF,28.41,NSDQ
"OptiNose, Inc.",OPTN,18.99,NSDQ
"Ocean Power Technologies, Inc.",OPTT,1.14,NSDQ
ORBCOMM Inc.,ORBC,10.06,NSDQ
Orbotech Ltd.,ORBK,50.84,NSDQ
"Orexigen Therapeutics, Inc.",OREX,1.38,NSDQ
Ocean Rig UDW Inc.,ORIG,23.93,NSDQ
Oritani Financial Corp.,ORIT,16.25,NSDQ
Oramed Pharmaceuticals Inc.,ORMP,8.92,NSDQ
Bio Blast Pharma Ltd.,ORPN,1.938,NSDQ
Orrstown Financial Services Inc,ORRF,25.45,NSDQ
"Old Second Bancorp, Inc.",OSBC,12.55,NSDQ
"OSI Systems, Inc.",OSIS,66.43,NSDQ
"Ossen Innovation Co., Ltd.",OSN,2.37,NSDQ
Osprey Energy Acquisition Corp.,OSPR,9.6,NSDQ
"Overstock.com, Inc.",OSTK,55,NSDQ
"OraSure Technologies, Inc.",OSUR,17.34,NSDQ
Otelco Inc.,OTEL,13.55,NSDQ
Open Text Corporation,OTEX,32.9,NSDQ
"Otonomy, Inc.",OTIC,4.95,NSDQ
On Track Innovations Ltd,OTIV,1.01,NSDQ
Otter Tail Corporation,OTTR,46.4,NSDQ
OTTAWA BANCORP,OTTW,14.33,NSDQ
OvaScience Inc.,OVAS,1.38,NSDQ
Ohio Valley Banc Corp.,OVBC,39.1,NSDQ
OVID THERAPEUTC,OVID,10.45,NSDQ
Oak Valley Bancorp (CA),OVLY,18.87,NSDQ
Oxbridge Re Holdings Limited,OXBR,2.2925,NSDQ
Oxford Immunotec Global PLC,OXFD,13.04,NSDQ
Oxford Lane Capital Corp.,OXLC,10.12,NSDQ
Bank of the Ozarks,OZRK,45.9,NSDQ
Pan American Silver Corp.,PAAS,14.55,NSDQ
"Pacific Biosciences of California, Inc.",PACB,2.74,NSDQ
PacWest Bancorp,PACW,48.59,NSDQ
Phibro Animal Health Corporation,PAHC,32.85,NSDQ
Pangaea Logistics Solutions Ltd.,PANL,3.96,NSDQ
"Patriot Transportation Holding, Inc.",PATI,17.25,NSDQ
"Patrick Industries, Inc.",PATK,65.7,NSDQ
PAVmed Inc.,PAVM,2.87,NSDQ
"Paychex, Inc.",PAYX,69.02,NSDQ
"PB Bancorp, Inc.",PBBI,10.75,NSDQ
"People's United Financial, Inc.",PBCT,18.66,NSDQ
"Pathfinder Bancorp, Inc.",PBHC,15.2771,NSDQ
"Porter Bancorp, Inc.",PBIB,14.15,NSDQ
"Prudential Bancorp, Inc.",PBIP,18.15,NSDQ
Paragon Commercial Corporation,PBNC,55.18,NSDQ
Potbelly Corporation,PBPB,12.85,NSDQ
"Poage Bankshares, Inc.",PBSK,19.005,NSDQ
PACCAR Inc.,PCAR,71.74,NSDQ
Potlatch Corporation,PCH,50.95,NSDQ
"PCM, Inc.",PCMI,9.7,NSDQ
"Points International, Ltd.",PCOM,10.95,NSDQ
"Pacira Pharmaceuticals, Inc.",PCRX,44.2,NSDQ
PCSB FINANCIAL,PCSB,19.72,NSDQ
"PC-Tel, Inc.",PCTI,7.36,NSDQ
Paylocity Holding Corporation,PCTY,46.66,NSDQ
"Park City Group, Inc.",PCYG,10.55,NSDQ
Pure Cycle Corporation,PCYO,7.65,NSDQ
"PDC Energy, Inc.",PDCE,44.84,NSDQ
"Patterson Companies, Inc.",PDCO,35.51,NSDQ
"Pro-Dex, Inc.",PDEX,7,NSDQ
"PDF Solutions, Inc.",PDFS,16.25,NSDQ
PDL Community Bancorp,PDLB,16.03,NSDQ
"PDL BioPharma, Inc.",PDLI,2.9,NSDQ
"pdvWireless, Inc.",PDVW,33.35,NSDQ
"Peoples Bancorp of North Carolina, Inc.",PEBK,32.08,NSDQ
Peoples Bancorp Inc.,PEBO,32.87,NSDQ
Pegasystems Inc.,PEGA,49.75,NSDQ
Pattern Energy Group Inc.,PEGI,21.41,NSDQ
"Pacific Ethanol, Inc.",PEIX,4.25,NSDQ
"Penn National Gaming, Inc.",PENN,28.79,NSDQ
Perion Network Ltd,PERI,0.9805,NSDQ
Perry Ellis International Inc.,PERY,24.79,NSDQ
"Perma-Fix Environmental Services, Inc.",PESI,3.8,NSDQ
"PetIQ, Inc.",PETQ,21.43,NSDQ
"PetMed Express, Inc.",PETS,42.69,NSDQ
"Aratana Therapeutics, Inc.",PETX,5.59,NSDQ
"TDH Holdings, Inc.",PETZ,7,NSDQ
Preferred Bank,PFBC,62.12,NSDQ
"Premier Financial Bancorp, Inc.",PFBI,19.48,NSDQ
Peoples Financial Corporation,PFBX,13.6,NSDQ
iShares U.S. Preferred Stock ETF,PFF,38.51,NSDQ
"Profire Energy, Inc.",PFIE,1.75,NSDQ
"P & F Industries, Inc.",PFIN,7.43,NSDQ
Peoples Financial Services Corp.,PFIS,47.76,NSDQ
PennantPark Floating Rate Capital Ltd.,PFLT,14.02,NSDQ
Performant Financial Corporation,PFMT,1.8,NSDQ
"Proofpoint, Inc.",PFPT,87.86,NSDQ
"PFSweb, Inc.",PFSW,7.15,NSDQ
Peapack-Gladstone Financial Corporation,PGC,34.58,NSDQ
Pershing Gold Corporation,PGLC,3,NSDQ
Progenics Pharmaceuticals Inc.,PGNX,5.64,NSDQ
"PHI, Inc.",PHII,11.8,NSDQ
"PHI, Inc.",PHIIK,11.75,NSDQ
"Impinj, Inc.",PI,24.05,NSDQ
PICO Holdings Inc.,PICO,12.65,NSDQ
PowerShares International Dividend Achievers Portfolio,PID,16.12,NSDQ
"1347 Property Insurance Holdings, Inc.",PIH,7.45,NSDQ
"Premier, Inc.",PINC,29.55,NSDQ
"Pieris Pharmaceuticals, Inc.",PIRS,5.82,NSDQ
"Shiftpixy, Inc.",PIXY,2.13,NSDQ
"Parke Bancorp, Inc.",PKBK,20.35,NSDQ
Park-Ohio Holdings Corp.,PKOH,41.75,NSDQ
"Photronics, Inc.",PLAB,8.85,NSDQ
"Dave & Buster's Entertainment, Inc.",PLAY,55.39,NSDQ
Plumas Bancorp,PLBC,22.65,NSDQ
Preformed Line Products Company,PLPC,77.21,NSDQ
"Planet Payment, Inc.",PLPM,4.5,NSDQ
"Pulse Biosciences, Inc",PLSE,23.93,NSDQ
"Plug Power, Inc.",PLUG,2.43,NSDQ
ePlus inc.,PLUS,75.3,NSDQ
"Dipexium Pharmaceuticals, Inc.",PLXP,6.75,NSDQ
Plexus Corp.,PLXS,61.11,NSDQ
Playa Hotels & Resorts N.V.,PLYA,10.7,NSDQ
Pacific Mercantile Bancorp,PMBC,9,NSDQ
Psychemedics Corporation,PMD,20.64,NSDQ
Pingtan Marine Enterprise Ltd.,PME,3.07,NSDQ
CPI Card Group Inc.,PMTS,0.7716,NSDQ
Patriot National Bancorp Inc.,PNBK,17.9043,NSDQ
"Pinnacle Financial Partners, Inc.",PNFP,65.55,NSDQ
"Pinnacle Entertainment, Inc.",PNK,31.22,NSDQ
PennantPark Investment Corporation,PNNT,7.18,NSDQ
PrimeEnergy Corporation,PNRG,48.1,NSDQ
Pointer Telocation Ltd.,PNTR,17.75,NSDQ
Insulet Corporation,PODD,70.48,NSDQ
"Polar Power, Inc.",POLA,5.02,NSDQ
Pope Resources,POPE,71,NSDQ
"Power Integrations, Inc.",POWI,73.85,NSDQ
"Powell Industries, Inc.",POWL,28.45,NSDQ
Pacific Premier Bancorp Inc,PPBI,37.65,NSDQ
Pilgrim's Pride Corporation,PPC,35.9,NSDQ
Peregrine Pharmaceuticals Inc.,PPHM,5.35,NSDQ
"MFRI, Inc.",PPIH,9.1,NSDQ
"Pioneer Power Solutions, Inc.",PPSI,7.65,NSDQ
"PRA Group, Inc.",PRAA,35.4,NSDQ
"PRA Health Sciences, Inc.",PRAH,83.75,NSDQ
Prana Biotechnology Ltd,PRAN,3.3884,NSDQ
"Perceptron, Inc.",PRCP,9.515,NSDQ
"Perficient, Inc.",PRFT,19.14,NSDQ
Progress Software Corporation,PRGS,41.4,NSDQ
"PRGX Global, Inc.",PRGX,7.35,NSDQ
Primoris Services Corporation,PRIM,27.95,NSDQ
"ParkerVision, Inc.",PRKR,1.21,NSDQ
Primo Water Corporation,PRMW,12.32,NSDQ
"Provident Financial Holdings, Inc.",PROV,18.72,NSDQ
"ProPhase Labs, Inc.",PRPH,2.26,NSDQ
"Transgenomic, Inc.",PRPO,1.14,NSDQ
ProQR Therapeutics N.V.,PRQR,2.9,NSDQ
The Providence Service Corporation,PRSC,58.26,NSDQ
CafePress Inc.,PRSS,1.8,NSDQ
Prothena Corporation PLC,PRTA,40.04,NSDQ
"Paratek Pharmaceuticals, Inc.",PRTK,17.65,NSDQ
"Proteon Therapeutics, Inc.",PRTO,1.85,NSDQ
"U.S. Auto Parts Network, Inc.",PRTS,2.095,NSDQ
"Presidio, Inc.",PSDO,16.4,NSDQ
pSivida Corp.,PSDV,1.18,NSDQ
Prospect Capital Corporation,PSEC,6.83,NSDQ
"PriceSmart, Inc.",PSMT,85.15,NSDQ
"Pluristem Therapeutics, Inc.",PSTI,1.41,NSDQ
PTC Inc.,PTC,61.44,NSDQ
"PTC Therapeutics, Inc.",PTCT,16.25,NSDQ
"Patterson-UTI Energy, Inc.",PTEN,22.29,NSDQ
"Protagonist Therapeutics, Inc.",PTGX,18.26,NSDQ
"Proteostasis Therapeutics, Inc.",PTI,2.35,NSDQ
Pain Therapeutics,PTIE,4.17,NSDQ
"Portola Pharmaceuticals, Inc.",PTLA,51.78,NSDQ
Partner Communications Company Ltd.,PTNR,5.96,NSDQ
"P.A.M. Transportation Services, Inc.",PTSI,37.05,NSDQ
"Pernix Therapeutics Holdings, Inc.",PTX,2.61,NSDQ
People's Utah Bancorp,PUB,30.45,NSDQ
"Pulmatrix, Inc.",PULM,1.56,NSDQ
Penn Virginia Corporation,PVAC,34.73,NSDQ
"Provident Bancorp, Inc.",PVBC,23.15,NSDQ
"Penns Woods Bancorp, Inc.",PWOD,48.1,NSDQ
"Pixelworks, Inc.",PXLW,5.45,NSDQ
Pyxis Tankers Inc.,PXS,5,NSDQ
"Payment Data Systems, Inc.",PYDS,2.32,NSDQ
"PayPal Holdings, Inc.",PYPL,73.29,NSDQ
"PhaseRx, Inc.",PZRX,0.551,NSDQ
"Papa John's International, Inc.",PZZA,58.31,NSDQ
QAD Inc.,QADA,37.9,NSDQ
QAD Inc.,QADB,28.5,NSDQ
Qualstar Corporation,QBAK,6.56,NSDQ
QUALCOMM Incorporated,QCOM,65.18,NSDQ
"QCR Holdings, Inc.",QCRH,43.9,NSDQ
Quidel Corporation,QDEL,40.34,NSDQ
Qiagen N.V.,QGEN,31.26,NSDQ
QIWI PLC,QIWI,14.25,NSDQ
"Qualys, Inc.",QLYS,59,NSDQ
"QuinStreet, Inc.",QNST,8.74,NSDQ
NUVEEN NASDAQ 100 DYNAMIC OVERWRITE FUND,QQQX,24.3,NSDQ
Quest Resource Holding Corporation.,QRHC,1.98,NSDQ
"Qorvo, Inc.",QRVO,68.62,NSDQ
"Quality Systems, Inc.",QSII,13.84,NSDQ
QUANTENNA COMMS,QTNA,11.8,NSDQ
Quotient Limited,QTNT,4.44,NSDQ
Wi-LAN Inc,QTRH,1.8301,NSDQ
QuickLogic Corporation,QUIK,1.52,NSDQ
Qumu Corporation,QUMU,2.2,NSDQ
uniQure N.V.,QURE,17.36,NSDQ
Liberty Interactive Corporation,QVCA,24.52,NSDQ
Liberty Interactive Corporation,QVCB,24.75,NSDQ
Rada Electronics Industries Limited,RADA,3.29,NSDQ
"Freightcar America, Inc.",RAIL,16.55,NSDQ
Rand Capital Corporation,RAND,2.85,NSDQ
Ultragenyx Pharmaceutical Inc.,RARE,45.24,NSDQ
RA PHARMCTL INC,RARX,7.7,NSDQ
"Rave Restaurant Group, Inc.",RAVE,1.4501,NSDQ
"Raven Industries, Inc.",RAVN,33.8,NSDQ
RBB Bancorp,RBB,26.27,NSDQ
"Sonus Networks, Inc.",RBBN,7.83,NSDQ
"Republic Bancorp, Inc.",RBCAA,40.16,NSDQ
"Rubicon Technology, Inc.",RBCN,8.45,NSDQ
"Royal Bancshares of Pennsylvania, Inc.",RBPAA,4.47,NSDQ
Rent-A-Center Inc.,RCII,11.49,NSDQ
"Rocky Brands, Inc.",RCKY,17.95,NSDQ
Accretive Health Inc.,RCM,4.21,NSDQ
"RCM Technologies, Inc.",RCMT,6.9,NSDQ
"Recon Technology, Ltd.",RCON,1.16,NSDQ
Radcom Ltd.,RDCM,19.85,NSDQ
Redfin Corporation,RDFN,24.54,NSDQ
Redhill Biopharma Ltd.,RDHL,4.61,NSDQ
Reading International Inc,RDI,16.01,NSDQ
"RadNet, Inc.",RDNT,9.7,NSDQ
"Radius Health, Inc.",RDUS,31.19,NSDQ
Radware Ltd.,RDWR,20.3,NSDQ
"Resources Connection, Inc.",RECN,15.3,NSDQ
RISE Education Cayman Ltd. American Depositary Shares,REDU,11.76,NSDQ
Research Frontiers Incorporated,REFR,0.9299,NSDQ
"Renewable Energy Group, Inc.",REGI,11.7,NSDQ
"Reis, Inc",REIS,19.65,NSDQ
"Richardson Electronics, Ltd.",RELL,6.34,NSDQ
"Reliv' International, Inc.",RELV,4.4493,NSDQ
"Recro Pharma, Inc.",REPH,9.82,NSDQ
Resonant Inc.,RESN,6.63,NSDQ
"Reata Pharmaceuticals, Inc.",RETA,23.29,NSDQ
RETO ECO-SOLUTN,RETO,7.26,NSDQ
Rex Energy Corporation,REXX,1.56,NSDQ
"RF Industries, Ltd.",RFIL,2.25,NSDQ
RGC Resources Inc.,RGCO,25.72,NSDQ
Repligen Corporation,RGEN,35.35,NSDQ
"Royal Gold, Inc.",RGLD,83.61,NSDQ
Regulus Therapeutics Inc.,RGLS,0.88,NSDQ
REGENXBIO Inc.,RGNX,29.5,NSDQ
"Real Goods Solar, Inc.",RGSE,1.26,NSDQ
RiceBran Technologies,RIBT,1.43,NSDQ
"RCI Hospitality Holdings, Inc.",RICK,29.95,NSDQ
"Rigel Pharmaceuticals, Inc.",RIGL,3.68,NSDQ
"B. Riley Financial, Inc.",RILY,18.35,NSDQ
"Bioptix, Inc.",RIOT,23.08,NSDQ
"Arcadia Biosciences, Inc.",RKDA,0.211,NSDQ
"RLJ Entertainment, Inc.",RLJE,3.86,NSDQ
"Rand Logistics, Inc.",RLOG,0.235,NSDQ
"RumbleON, Inc.",RMBL,5.35,NSDQ
"Rambus, Inc.",RMBS,14.71,NSDQ
"Rocky Mountain Chocolate Factory, Inc.",RMCF,11.63,NSDQ
RMG Networks Holding Corporation,RMGN,0.855,NSDQ
The RMR Group Inc.,RMR,60.6,NSDQ
"Rockwell Medical, Inc.",RMTI,5.76,NSDQ
"Randolph Bancorp, Inc.",RNDB,15.5,NSDQ
"RigNet, Inc.",RNET,14.45,NSDQ
Renasant Corporation,RNST,40.67,NSDQ
"RealNetworks, Inc.",RNWK,4.07,NSDQ
"Gibraltar Industries, Inc.",ROCK,30.75,NSDQ
Retail Opportunity Investments Corp.,ROIC,19.31,NSDQ
"Roka Bioscience, Inc.",ROKA,0.9399,NSDQ
"Roku, Inc.",ROKU,47.98,NSDQ
KLR Energy Acquisition Corp.,ROSE,8.96,NSDQ
Rosetta Genomics Ltd.,ROSG,0.64,NSDQ
"Ross Stores, Inc.",ROST,76.76,NSDQ
"RealPage, Inc.",RP,44.15,NSDQ
"Rapid7, Inc.",RPD,18.77,NSDQ
Repros Therapeutics Inc.,RPRX,0.47,NSDQ
RPX Corporation,RPXC,12.81,NSDQ
"Red Robin Gourmet Burgers, Inc.",RRGB,53.05,NSDQ
"Red Rock Resorts, Inc.",RRR,32.45,NSDQ
EnteroMedics Inc.,RSLS,1.37,NSDQ
RadiSys Corporation,RSYS,1.03,NSDQ
"RTI Surgical, Inc.",RTIX,4.35,NSDQ
"Retrophin, Inc.",RTRX,20.71,NSDQ
"Ritter Pharmaceuticals, Inc.",RTTR,0.3092,NSDQ
Sunrun Inc.,RUN,5.8,NSDQ
"Rush Enterprises, Inc.",RUSHA,48.69,NSDQ
"Rush Enterprises, Inc.",RUSHB,46.4,NSDQ
"Ruth's Hospitality Group, Inc.",RUTH,21.4,NSDQ
"Reven Housing REIT, Inc.",RVEN,4.34,NSDQ
"Revolution Lighting Technologies, Inc.",RVLT,3.74,NSDQ
"Revance Therapeutics, Inc.",RVNC,35.95,NSDQ
Riverview Bancorp Inc,RVSB,8.99,NSDQ
ReWalk Robotics Ltd,RWLK,1.05,NSDQ
"Ignyta, Inc.",RXDX,15.8,NSDQ
RXi Pharmaceuticals Corporation,RXII,0.653,NSDQ
"Rhythm Pharmaceuticals, Inc.",RYTM,27.67,NSDQ
Sabre Corporation,SABR,19.54,NSDQ
"SAExploration Holdings, Inc.",SAEX,1.59,NSDQ
"Safety Insurance Group, Inc.",SAFT,79.6,NSDQ
"Saia, Inc.",SAIA,67.95,NSDQ
"Salisbury Bancorp, Inc.",SAL,44.15,NSDQ
"Salem Media Group, Inc.",SALM,4.225,NSDQ
Silvercrest Asset Management Group Inc.,SAMG,14.8,NSDQ
Sanmina Corporation,SANM,30.9,NSDQ
S&W Seed Company,SANW,3.2,NSDQ
"Sandy Spring Bancorp, Inc.",SASR,39.45,NSDQ
EchoStar Corporation,SATS,59.22,NSDQ
"Diversified Restaurant Holdings, Inc.",SAUC,1.48,NSDQ
"Spirit Airlines, Inc.",SAVE,42.89,NSDQ
Strongbridge Biopharma PLC,SBBP,6.35,NSDQ
Sussex Bancorp,SBBX,27.35,NSDQ
Seacoast Banking Corporation of Florida,SBCF,25.31,NSDQ
"Sunshine Bancorp, Inc.",SBCP,23.46,NSDQ
"SB Financial Group, Inc.",SBFG,17.5,NSDQ
"Sinclair Broadcast Group, Inc.",SBGI,36,NSDQ
Star Bulk Carriers Corp.,SBLK,11.565,NSDQ
"Stellar Biotechnologies, Inc.",SBOT,1.0411,NSDQ
"Spring Bank Pharmaceuticals, Inc.",SBPH,13.46,NSDQ
"Sabra Healthcare REIT, Inc.",SBRA,19.32,NSDQ
"Southside Bancshares, Inc.",SBSI,33.74,NSDQ
STERLING BCP-MI,SBT,13.45,NSDQ
Starbucks Corporation,SBUX,59.07,NSDQ
Scholastic Corporation,SCHL,41.71,NSDQ
"Schnitzer Steel Industries, Inc.",SCHN,29.35,NSDQ
"Socket Mobile, Inc.",SCKT,3.4201,NSDQ
